,index,temp,dew_point_temp,rel_hum,wind_speed,visibility,press,wind_chill,daily_demand,hmdxx,temp_min,temp_max,temp_mean,temp_median,dew_point_temp_min,dew_point_temp_max,dew_point_temp_mean,dew_point_temp_median,rel_hum_min,rel_hum_max,rel_hum_mean,rel_hum_median,visibility_min,visibility_max,visibility_mean,visibility_median,press_min,press_max,press_mean,press_median,hmdxx_min,hmdxx_max,hmdxx_mean,hmdxx_median,week_of_year,day_of_week,year,month,day,demand_rolling_mean_3,demand_rolling_std_7,temp_roll_mean,temp_roll_std,rel_hum_roll_mean,rel_hum_roll_std,demand_lag_1,rel_hum_lag_1,wind_speed_lag_1,demand_lag_2,rel_hum_lag_2,wind_speed_lag_2,demand_lag_3,rel_hum_lag_3,wind_speed_lag_3,demand_lag_4,rel_hum_lag_4,wind_speed_lag_4,demand_lag_5,rel_hum_lag_5,wind_speed_lag_5,demand_lag_6,rel_hum_lag_6,wind_speed_lag_6,demand_lag_7,rel_hum_lag_7,wind_speed_lag_7,temp_humidity_interaction,temp_wind_speed_interaction
787,787,-0.4416666666666666,-2.183333333333333,88.33333333333333,11.375,17.0625,98.95541666666666,-3.769230769230769,17199.125,-3.093840008610772,-2.4,0.7,-0.4416666666666666,0.0,-3.9,-0.2,-2.183333333333333,-2.65,76.0,99.0,88.33333333333333,90.5,4.8,25.0,17.0625,19.3,98.09,99.69,98.95541666666666,99.025,-5.410583222290036,-2.154268274643824,-3.093840008610772,-2.574202465094483,1,3,1970,1,1,16184.611111111115,870.0948882165687,1.9011904761904759,1.7342991337852873,83.23214285714286,15.408948089241003,16545.958333333332,71.875,7.041666666666667,14808.75,58.25,22.291666666666668,15594.458333333334,73.79166666666667,39.25,16766.291666666668,96.95833333333331,17.041666666666668,16994.958333333332,95.16666666666669,13.125,16862.041666666668,98.25,11.458333333333334,17327.208333333332,94.91666666666669,11.25,-39.01388888888888,-5.023958333333333
788,788,-1.45,-5.195833333333334,76.25,25.666666666666668,16.820833333333336,98.30666666666669,-12.583333333333334,17476.0,-4.566975693807852,-8.0,2.8,-1.45,-0.25,-12.5,1.6,-5.195833333333334,-4.35,60.0,99.0,76.25,73.0,1.6,25.0,16.820833333333336,19.3,97.79,99.22,98.30666666666669,98.14,-12.245306260484757,0.9172960759334988,-4.566975693807852,-3.150000824536572,1,3,1970,1,1,17073.69444444445,951.9996218538428,1.3023809523809524,2.084099660645163,80.08928571428571,14.015976097968714,17199.125,88.33333333333333,11.375,16545.958333333332,71.875,7.041666666666667,14808.75,58.25,22.291666666666668,15594.458333333334,73.79166666666667,39.25,16766.291666666668,96.95833333333331,17.041666666666668,16994.958333333332,95.16666666666669,13.125,16862.041666666668,98.25,11.458333333333334,-110.5625,-37.21666666666667
789,789,-9.345833333333331,-14.045833333333334,68.83333333333333,17.791666666666668,24.745833333333334,99.61791666666666,-16.291666666666668,18303.375,-13.73285937180092,-13.5,-6.0,-9.345833333333331,-8.3,-17.0,-11.3,-14.045833333333334,-13.4,59.0,77.0,68.83333333333333,68.5,16.1,32.2,24.745833333333334,24.1,99.29,99.85,99.61791666666666,99.62,-18.115637374103127,-10.224257826700658,-13.73285937180092,-12.6012025058503,1,3,1970,1,1,17659.500000000004,1172.122062562978,-0.12499999999999975,4.5598305229631855,76.32738095238095,12.7736125889047,17476.0,76.25,25.666666666666668,17199.125,88.33333333333333,11.375,16545.958333333332,71.875,7.041666666666667,14808.75,58.25,22.291666666666668,15594.458333333334,73.79166666666667,39.25,16766.291666666668,96.95833333333331,17.041666666666668,16994.958333333332,95.16666666666669,13.125,-643.3048611111109,-166.27795138888888
790,790,-5.441666666666666,-11.658333333333331,61.79166666666666,19.45833333333333,24.7375,99.06875,-11.75,17864.25,-9.588051075886357,-9.0,-2.5,-5.441666666666666,-4.45,-14.3,-8.8,-11.658333333333331,-11.7,49.0,71.0,61.79166666666666,62.5,24.1,32.2,24.7375,24.1,98.82,99.35,99.06874999999998,99.04,-13.42163837791414,-6.670293343794467,-9.588051075886357,-8.482651665273075,1,3,1970,1,1,17881.20833333334,1257.426203563189,-1.1249999999999998,4.8851076365182475,71.30357142857143,9.899252750912755,18303.375,68.83333333333333,17.791666666666668,17476.0,76.25,25.666666666666668,17199.125,88.33333333333333,11.375,16545.958333333332,71.875,7.041666666666667,14808.75,58.25,22.291666666666668,15594.458333333334,73.79166666666667,39.25,16766.291666666668,96.95833333333331,17.041666666666668,-336.2496527777777,-105.88576388888886
791,791,-1.46875,-5.714583333333334,73.39583333333333,20.20833333333333,20.34375,98.17479166666668,-7.277777777777778,16293.916666666666,-4.792635591988369,-4.2,1.7,-1.46875,-1.5,-7.7,-2.7,-5.714583333333334,-5.7,53.0,88.0,73.39583333333333,74.0,3.2,32.2,20.34375,22.525,97.96,98.76,98.17479166666668,98.09,-7.832802705921305,-1.7818896286038717,-4.792635591988369,-5.003105728757804,1,3,1970,1,1,17487.18055555556,1167.709169993862,-1.8973214285714284,4.349320920394718,71.24702380952381,9.88378966364006,17864.25,61.79166666666666,19.45833333333333,18303.375,68.83333333333333,17.791666666666668,17476.0,76.25,25.666666666666668,17199.125,88.33333333333333,11.375,16545.958333333332,71.875,7.041666666666667,14808.75,58.25,22.291666666666668,15594.458333333334,73.79166666666667,39.25,-107.80013020833333,-29.680989583333325
792,792,-7.9375,-13.520833333333334,64.66666666666667,38.41666666666666,23.15,99.11875,-17.583333333333332,16574.416666666668,-12.253907537595351,-10.8,-3.2,-7.9375,-8.25,-17.2,-4.2,-13.520833333333334,-13.8,46.0,93.0,64.66666666666667,65.5,1.2,40.2,23.149999999999995,24.1,97.96,100.29,99.11875000000002,99.09,-15.461034458717798,-6.267068020145812,-12.253907537595351,-12.663049082081049,1,3,1970,1,1,16910.861111111113,749.6703331902113,-3.614583333333333,3.949096129882633,72.16369047619047,8.70471439765299,16293.916666666666,73.39583333333333,20.20833333333333,17864.25,61.79166666666666,19.45833333333333,18303.375,68.83333333333333,17.791666666666668,17476.0,76.25,25.666666666666668,17199.125,88.33333333333333,11.375,16545.958333333332,71.875,7.041666666666667,14808.75,58.25,22.291666666666668,-513.2916666666667,-304.9322916666666
793,793,-6.558333333333334,-12.204166666666666,64.75,18.375,27.4875,100.47791666666666,-12.916666666666666,18183.375,-10.761974242481571,-10.9,-3.5,-6.558333333333334,-4.85,-14.4,-8.7,-12.204166666666666,-12.2,51.0,80.0,64.75,62.0,6.4,32.2,27.4875,25.0,100.19,100.69,100.47791666666666,100.47,-15.303166442704743,-7.4963317374395215,-10.761974242481571,-9.019308969596942,1,3,1970,1,1,17017.236111111113,774.0748418469163,-4.663392857142857,3.540154059577171,71.14583333333333,9.149312803075285,16574.416666666668,64.66666666666667,38.41666666666666,16293.916666666666,73.39583333333333,20.20833333333333,17864.25,61.79166666666666,19.45833333333333,18303.375,68.83333333333333,17.791666666666668,17476.0,76.25,25.666666666666668,17199.125,88.33333333333333,11.375,16545.958333333332,71.875,7.041666666666667,-424.65208333333334,-120.509375
794,794,-3.341666666666667,-5.0125,88.5,12.541666666666666,9.633333333333336,99.25416666666666,-7.75,17793.958333333332,-6.544350596184379,-5.7,-1.1,-3.341666666666667,-3.25,-8.2,-3.3,-5.0125,-4.2,74.0,98.0,88.5,91.0,1.0,25.0,9.633333333333336,4.4,98.99,100.09,99.25416666666666,99.14,-9.419616690174404,-4.148366498366801,-6.544350596184379,-6.457523983933998,1,3,1970,1,1,17517.250000000004,779.2521498391919,-5.077678571428572,3.1069466285796246,71.16964285714286,9.201562591951257,18183.375,64.75,18.375,16574.416666666668,64.66666666666667,38.41666666666666,16293.916666666666,73.39583333333333,20.20833333333333,17864.25,61.79166666666666,19.45833333333333,18303.375,68.83333333333333,17.791666666666668,17476.0,76.25,25.666666666666668,17199.125,88.33333333333333,11.375,-295.7375,-41.910069444444446
795,795,-7.583333333333333,-11.547916666666666,73.95833333333333,24.0,22.42916666666667,99.52145833333331,-15.478260869565217,17977.75,-11.712651763204638,-11.0,-6.5,-7.583333333333333,-7.15,-16.2,-9.0,-11.547916666666666,-11.45,54.0,90.0,73.95833333333333,77.5,2.0,32.2,22.42916666666667,24.1,99.26,99.79,99.52145833333331,99.55,-15.224257826700658,-10.471704325390116,-11.712651763204638,-11.247443029144236,1,3,1970,1,1,17985.02777777778,799.6502291138652,-5.953869047619047,2.758713161099431,70.8422619047619,9.029849045053524,17793.958333333332,88.5,12.541666666666666,18183.375,64.75,18.375,16574.416666666668,64.66666666666667,38.41666666666666,16293.916666666666,73.39583333333333,20.20833333333333,17864.25,61.79166666666666,19.45833333333333,18303.375,68.83333333333333,17.791666666666668,17476.0,76.25,25.666666666666668,-560.8506944444443,-182.0
796,796,-13.191666666666668,-17.3625,71.125,23.666666666666668,27.662500000000005,99.7575,-22.70833333333333,18604.20833333333,-17.856512888057463,-15.6,-11.4,-13.191666666666668,-13.1,-19.6,-13.3,-17.3625,-17.799999999999997,56.0,86.0,71.125,71.0,3.2,40.2,27.662500000000005,28.6,99.59,99.89,99.7575,99.79,-20.31148231225248,-15.826525887022424,-17.856512888057463,-17.85242816998833,1,3,1970,1,1,18125.30555555556,851.994983873845,-6.50327380952381,3.751230094765448,71.16964285714286,8.98631312486056,17977.75,73.95833333333333,24.0,17793.958333333332,88.5,12.541666666666666,18183.375,64.75,18.375,16574.416666666668,64.66666666666667,38.41666666666666,16293.916666666666,73.39583333333333,20.20833333333333,17864.25,61.79166666666666,19.45833333333333,18303.375,68.83333333333333,17.791666666666668,-938.2572916666668,-312.20277777777784
797,797,-14.1125,-19.508333333333333,63.75,26.33333333333333,31.262500000000003,99.57208333333334,-24.125,18880.291666666668,-18.921671004974566,-16.2,-11.3,-14.112500000000002,-14.6,-22.5,-15.2,-19.508333333333333,-19.25,55.0,74.0,63.75,61.5,24.1,40.2,31.262500000000003,25.0,99.42,99.92,99.57208333333334,99.505,-21.183802667572014,-16.001492700013184,-18.921671004974566,-19.405711206788176,1,3,1970,1,1,18487.416666666668,978.9912386754709,-7.7419642857142845,4.663031885027027,71.44940476190476,8.67063758808204,18604.20833333333,71.125,23.666666666666668,17977.75,73.95833333333333,24.0,17793.958333333332,88.5,12.541666666666666,18183.375,64.75,18.375,16574.416666666668,64.66666666666667,38.41666666666666,16293.916666666666,73.39583333333333,20.20833333333333,17864.25,61.79166666666666,19.45833333333333,-899.671875,-371.6291666666666
798,798,-12.054166666666667,-16.591666666666665,69.29166666666667,18.45833333333333,28.59166666666667,100.68166666666669,-20.0,17256.875,-16.64638715114865,-17.0,-6.6,-12.054166666666667,-11.7,-20.9,-12.2,-16.591666666666665,-15.55,58.0,79.0,69.29166666666667,70.5,24.1,40.2,28.59166666666667,25.0,99.95,101.45,100.68166666666669,100.735,-21.899787087085137,-10.81361944125739,-16.64638715114865,-16.18407253668604,1,3,1970,1,1,18247.125,787.9437559346634,-9.254166666666666,3.9517459807399717,70.86309523809524,8.655833048713147,18880.291666666668,63.75,26.33333333333333,18604.20833333333,71.125,23.666666666666668,17977.75,73.95833333333333,24.0,17793.958333333332,88.5,12.541666666666666,18183.375,64.75,18.375,16574.416666666668,64.66666666666667,38.41666666666666,16293.916666666666,73.39583333333333,20.20833333333333,-835.2532986111112,-222.49982638888883
799,799,-7.620833333333334,-13.2375,64.91666666666667,10.916666666666666,26.85,101.93458333333332,-12.08695652173913,16020.25,-11.911037853138849,-14.8,-2.1,-7.620833333333334,-6.3,-18.4,-9.4,-13.237500000000002,-12.25,51.0,79.0,64.91666666666667,67.5,19.3,32.2,26.850000000000005,25.0,101.52,102.15,101.93458333333332,101.99,-19.545923225123744,-6.008591924133098,-11.911037853138849,-10.51779076017079,1,3,1970,1,1,17385.80555555556,953.3220929881933,-9.208928571428572,3.9710959664306027,70.89880952380953,8.626471195744193,17256.875,69.29166666666667,18.45833333333333,18880.291666666668,63.75,26.33333333333333,18604.20833333333,71.125,23.666666666666668,17977.75,73.95833333333333,24.0,17793.958333333332,88.5,12.541666666666666,18183.375,64.75,18.375,16574.416666666668,64.66666666666667,38.41666666666666,-494.7190972222223,-83.19409722222223
800,800,-3.216666666666667,-8.1875,69.04166666666667,8.041666666666666,20.075,101.54458333333334,-8.071428571428571,16991.166666666668,-6.896297539546346,-9.4,2.7,-3.216666666666667,-2.0,-12.3,-3.9,-8.1875,-7.550000000000001,53.0,81.0,69.04166666666667,68.0,9.7,25.0,20.075,24.1,100.92,101.92,101.54458333333334,101.685,-13.62425782670066,-0.3105832222900364,-6.896297539546346,-5.576688934101734,1,3,1970,1,1,16756.097222222223,982.9272598626582,-8.73154761904762,4.507473768656953,71.51190476190477,8.261415863124837,16020.25,64.91666666666667,10.916666666666666,17256.875,69.29166666666667,18.45833333333333,18880.291666666668,63.75,26.33333333333333,18604.20833333333,71.125,23.666666666666668,17977.75,73.95833333333333,24.0,17793.958333333332,88.5,12.541666666666666,18183.375,64.75,18.375,-222.0840277777778,-25.86736111111111
801,801,-0.2083333333333334,-6.741666666666667,63.54166666666666,4.333333333333333,17.925,100.44083333333332,-7.666666666666667,16488.833333333332,-3.6974180449572738,-8.4,5.5,-0.2083333333333334,1.75,-10.3,-4.4,-6.741666666666667,-6.05,44.0,89.0,63.54166666666666,57.5,9.7,25.0,17.925,16.1,100.02,100.89,100.44083333333332,100.47,-12.39633173743952,2.1503089417133823,-3.6974180449572738,-1.6411219595849569,1,3,1970,1,1,16500.083333333336,1070.1725213084383,-8.283928571428572,5.229654928826704,67.94642857142857,3.988460952196494,16991.166666666668,69.04166666666667,8.041666666666666,16020.25,64.91666666666667,10.916666666666666,17256.875,69.29166666666667,18.45833333333333,18880.291666666668,63.75,26.33333333333333,18604.20833333333,71.125,23.666666666666668,17977.75,73.95833333333333,24.0,17793.958333333332,88.5,12.541666666666666,-13.237847222222225,-0.902777777777778
802,802,2.858333333333333,-4.545833333333333,59.708333333333336,6.458333333333333,15.633333333333333,99.73166666666668,-2.0,16016.875,-0.2655292582233378,-1.5,7.3,2.858333333333333,2.55,-7.0,-2.9,-4.545833333333333,-4.3,39.0,84.0,59.708333333333336,61.0,11.3,24.1,15.633333333333333,14.5,99.39,100.02,99.73166666666668,99.77,-4.510583222290037,4.1861285146680345,-0.2655292582233379,-0.3924262016057041,1,3,1970,1,1,16498.958333333336,1164.511327387445,-6.792261904761906,6.735223636514287,65.91071428571429,4.044774619132456,16488.833333333332,63.54166666666666,4.333333333333333,16991.166666666668,69.04166666666667,8.041666666666666,16020.25,64.91666666666667,10.916666666666666,17256.875,69.29166666666667,18.45833333333333,18880.291666666668,63.75,26.33333333333333,18604.20833333333,71.125,23.666666666666668,17977.75,73.95833333333333,24.0,170.66631944444444,18.460069444444443
804,804,0.0291666666666667,-2.677083333333333,82.27083333333333,16.166666666666668,17.052083333333332,98.57958333333332,-9.428571428571429,16305.375,-2.6757463589380257,-4.0,1.6,0.0291666666666667,0.8,-9.9,0.0,-2.677083333333333,-1.0,63.0,94.0,82.27083333333333,86.0,8.0,32.2,17.052083333333332,17.700000000000003,98.29,98.92,98.57958333333332,98.56,-7.94672624148986,-0.915449322917254,-2.6757463589380257,-1.5133202325174553,1,3,1970,1,1,16067.902777777781,525.4748639772364,-2.1720238095238096,5.9721700809830365,68.61011904761905,7.236364834993628,15881.458333333334,71.5,11.708333333333334,16016.875,59.708333333333336,6.458333333333333,16488.833333333332,63.54166666666666,4.333333333333333,16991.166666666668,69.04166666666667,8.041666666666666,16020.25,64.91666666666667,10.916666666666666,17256.875,69.29166666666667,18.45833333333333,18880.291666666668,63.75,26.33333333333333,2.399565972222225,0.4715277777777783
805,805,-3.1833333333333336,-10.1375,59.16666666666666,13.625,32.26666666666667,99.49916666666668,-9.157894736842104,15314.5,-7.148286933010088,-7.0,1.0,-3.1833333333333336,-3.45,-12.7,-6.9,-10.1375,-10.45,45.0,72.0,59.16666666666666,60.0,25.0,40.2,32.26666666666667,28.6,98.99,99.69,99.49916666666668,99.59,-11.102931661215033,-2.632802705921305,-7.148286933010088,-7.319459197919485,1,3,1970,1,1,15833.777777777781,524.579332914585,-0.9047619047619049,4.205655383216681,67.16369047619047,8.044242791994884,16305.375,82.27083333333333,16.166666666666668,15881.458333333334,71.5,11.708333333333334,16016.875,59.708333333333336,6.458333333333333,16488.833333333332,63.54166666666666,4.333333333333333,16991.166666666668,69.04166666666667,8.041666666666666,16020.25,64.91666666666667,10.916666666666666,17256.875,69.29166666666667,18.45833333333333,-188.3472222222222,-43.37291666666667
806,806,-0.7583333333333333,-10.220833333333331,53.54166666666666,14.333333333333334,30.59166666666667,99.20958333333331,-7.363636363636363,14767.458333333334,-4.699637218299984,-6.1,4.3,-0.7583333333333333,0.05,-16.5,-5.4,-10.220833333333331,-9.35,22.0,84.0,53.54166666666666,58.0,24.1,40.2,30.59166666666667,25.0,98.99,99.55,99.20958333333331,99.175,-9.902878575438429,-0.0461061201102106,-4.699637218299984,-3.846286290374729,1,3,1970,1,1,15462.444444444447,742.7633982458764,0.07559523809523805,3.0086915266240704,65.53869047619047,9.576752182986684,15314.5,59.16666666666666,13.625,16305.375,82.27083333333333,16.166666666666668,15881.458333333334,71.5,11.708333333333334,16016.875,59.708333333333336,6.458333333333333,16488.833333333332,63.54166666666666,4.333333333333333,16991.166666666668,69.04166666666667,8.041666666666666,16020.25,64.91666666666667,10.916666666666666,-40.60243055555555,-10.869444444444445
807,807,2.4791666666666665,-3.358333333333334,66.41666666666667,7.0,20.191666666666663,99.00333333333332,-4.714285714285714,16091.916666666666,-0.3784589321292059,-3.0,7.8,2.4791666666666665,2.6500000000000004,-7.7,0.4,-3.358333333333334,-3.1500000000000004,50.0,87.0,66.41666666666667,66.5,12.9,25.0,20.191666666666663,19.3,98.89,99.06,99.00333333333332,98.99,-6.447979947722185,5.736242795654148,-0.3784589321292058,0.1002379705979208,1,3,1970,1,1,15391.29166666667,600.0685613109273,0.8892857142857142,2.7269295932627795,65.16369047619047,9.46749455810109,14767.458333333334,53.54166666666666,14.333333333333334,15314.5,59.16666666666666,13.625,16305.375,82.27083333333333,16.166666666666668,15881.458333333334,71.5,11.708333333333334,16016.875,59.708333333333336,6.458333333333333,16488.833333333332,63.54166666666666,4.333333333333333,16991.166666666668,69.04166666666667,8.041666666666666,164.65798611111111,17.354166666666664
809,809,0.6166666666666667,-0.2833333333333334,94.54166666666669,30.666666666666668,3.5416666666666665,97.57875,-6.5,16759.75,-1.6093852014391985,-0.6,4.9,0.6166666666666667,0.4,-4.4,0.5,-0.2833333333333334,0.0,51.0,100.0,94.54166666666669,96.0,1.0,11.3,3.5416666666666665,3.2,97.42,97.82,97.57875,97.525,-2.955549690101354,1.7959054110783406,-1.6093852014391985,-1.749363492548419,1,3,1970,1,1,16280.652777777781,654.3663227821934,1.4857142857142858,3.3018038850757345,68.77083333333334,15.291359177956009,15990.291666666666,53.958333333333336,26.08333333333333,16091.916666666666,66.41666666666667,7.0,14767.458333333334,53.54166666666666,14.333333333333334,15314.5,59.16666666666666,13.625,16305.375,82.27083333333333,16.166666666666668,15881.458333333334,71.5,11.708333333333334,16016.875,59.708333333333336,6.458333333333333,58.30069444444446,18.91111111111111
810,810,-4.841666666666667,-7.675,80.54166666666667,30.791666666666668,17.770833333333332,98.16125,-12.833333333333334,17085.583333333332,-8.46603369805913,-7.0,-1.1,-4.841666666666667,-5.25,-10.0,-2.4,-7.675,-8.25,71.0,91.0,80.54166666666667,79.0,1.6,32.2,17.770833333333332,16.1,97.86,98.49,98.16125,98.175,-10.95925939254928,-3.810458907299254,-8.46603369805913,-8.990650076817142,1,3,1970,1,1,16611.875000000004,799.2093499119749,0.07857142857142854,3.632675804235188,70.06250000000001,15.928901093493419,16759.75,94.54166666666669,30.666666666666668,15990.291666666666,53.958333333333336,26.08333333333333,16091.916666666666,66.41666666666667,7.0,14767.458333333334,53.54166666666666,14.333333333333334,15314.5,59.16666666666666,13.625,16305.375,82.27083333333333,16.166666666666668,15881.458333333334,71.5,11.708333333333334,-389.9559027777778,-149.08298611111113
811,811,-5.175,-8.391666666666667,78.375,19.666666666666668,16.770833333333332,98.43,-12.090909090909092,16998.75,-8.898101270407517,-8.2,-1.8,-5.175,-4.8,-11.2,-4.8,-8.391666666666667,-9.25,68.0,92.0,78.375,78.5,2.4,32.2,16.770833333333332,19.3,98.32,98.66,98.43,98.42,-12.30293166121503,-5.247979947722185,-8.898101270407517,-8.524122463496447,1,3,1970,1,1,16948.02777777778,876.1279325436137,-0.6648809523809524,4.14138710292118,69.50595238095238,15.493360819956216,17085.583333333332,80.54166666666667,30.791666666666668,16759.75,94.54166666666669,30.666666666666668,15990.291666666666,53.958333333333336,26.08333333333333,16091.916666666666,66.41666666666667,7.0,14767.458333333334,53.54166666666666,14.333333333333334,15314.5,59.16666666666666,13.625,16305.375,82.27083333333333,16.166666666666668,-405.590625,-101.775
812,812,-2.458333333333333,-7.6375,67.875,25.5,31.758333333333336,99.34916666666668,-9.63157894736842,15684.541666666666,-6.07925895287353,-5.9,1.5,-2.458333333333333,-2.95,-11.1,-4.9,-7.6375,-7.35,60.0,87.0,67.875,66.5,4.8,40.2,31.758333333333336,32.6,98.69,100.09,99.34916666666668,99.35,-9.99142141038096,-1.7818896286038717,-6.07925895287353,-6.697758856439964,1,3,1970,1,1,16589.625000000004,827.5510715109605,-0.5613095238095237,4.0764629803167205,70.75000000000001,14.861532963898314,16998.75,78.375,19.666666666666668,17085.583333333332,80.54166666666667,30.791666666666668,16759.75,94.54166666666669,30.666666666666668,15990.291666666666,53.958333333333336,26.08333333333333,16091.916666666666,66.41666666666667,7.0,14767.458333333334,53.54166666666666,14.333333333333334,15314.5,59.16666666666666,13.625,-166.85937499999997,-62.68749999999999
813,813,-1.4583333333333333,-5.795833333333333,72.33333333333333,11.875,28.075000000000003,99.98375,-9.125,15123.75,-4.730056257656536,-7.4,2.2,-1.4583333333333333,0.65,-11.6,-1.0,-5.795833333333333,-4.25,65.0,85.0,72.33333333333333,71.0,19.3,40.2,28.075000000000003,25.0,99.16,100.45,99.98375,100.15,-11.425707280403303,-0.2019898466825358,-4.730056257656536,-2.3785204633382144,1,3,1970,1,1,15935.680555555557,730.2120840878756,-0.6613095238095238,4.090662862191762,73.43452380952382,12.787523241870314,15684.541666666666,67.875,25.5,16998.75,78.375,19.666666666666668,17085.583333333332,80.54166666666667,30.791666666666668,16759.75,94.54166666666669,30.666666666666668,15990.291666666666,53.958333333333336,26.08333333333333,16091.916666666666,66.41666666666667,7.0,14767.458333333334,53.54166666666666,14.333333333333334,-105.4861111111111,-17.317708333333332
814,814,6.05,0.9833333333333334,70.91666666666667,27.75,25.225,98.44625,-7.0,16220.083333333334,4.252191431566584,0.0,13.9,6.05,4.5,-5.4,7.2,0.9833333333333334,-0.25,44.0,86.0,70.91666666666667,74.5,12.9,40.2,25.225000000000005,25.0,97.86,99.12,98.44625,98.46,-3.085643801095403,12.760435022533205,4.252191431566584,2.1483234157498656,1,3,1970,1,1,15676.125000000002,727.2528980313849,-0.1511904761904761,4.721558193275318,74.07738095238096,12.485464432288635,15123.75,72.33333333333333,11.875,15684.541666666666,67.875,25.5,16998.75,78.375,19.666666666666668,17085.583333333332,80.54166666666667,30.791666666666668,16759.75,94.54166666666669,30.666666666666668,15990.291666666666,53.958333333333336,26.08333333333333,16091.916666666666,66.41666666666667,7.0,429.04583333333335,167.8875
815,815,-4.258333333333334,-9.391666666666667,67.79166666666667,32.083333333333336,22.09583333333333,100.18375,-12.083333333333334,17119.75,-8.097175054723005,-9.1,-0.7,-4.258333333333334,-3.5,-17.0,-5.6,-9.391666666666667,-8.1,52.0,93.0,67.79166666666667,69.0,0.8,40.2,22.09583333333333,24.1,99.22,101.12,100.18375,100.09,-13.646127670802326,-4.016021575172233,-8.097175054723005,-7.295371028637227,1,3,1970,1,1,16154.527777777781,779.2916837464766,-1.6464285714285716,3.9693322542931586,76.05357142857143,9.510676088274755,16220.083333333334,70.91666666666667,27.75,15123.75,72.33333333333333,11.875,15684.541666666666,67.875,25.5,16998.75,78.375,19.666666666666668,17085.583333333332,80.54166666666667,30.791666666666668,16759.75,94.54166666666669,30.666666666666668,15990.291666666666,53.958333333333336,26.08333333333333,-288.67951388888895,-136.6215277777778
816,816,-6.65,-12.320833333333333,64.25,10.791666666666666,31.23333333333333,101.51041666666669,-12.0,17409.166666666668,-10.860025888994826,-9.9,-2.5,-6.650000000000001,-6.45,-16.2,-8.7,-12.320833333333333,-12.9,51.0,74.0,64.25,64.0,25.0,40.2,31.23333333333333,32.2,101.22,101.85,101.51041666666669,101.45,-14.484224566421124,-6.614360112493227,-10.860025888994826,-10.756514589105542,1,3,1970,1,1,16916.33333333334,859.9280795511888,-2.6845238095238098,4.221062784624799,71.72619047619048,5.904077821356483,17119.75,67.79166666666667,32.083333333333336,16220.083333333334,70.91666666666667,27.75,15123.75,72.33333333333333,11.875,15684.541666666666,67.875,25.5,16998.75,78.375,19.666666666666668,17085.583333333332,80.54166666666667,30.791666666666668,16759.75,94.54166666666669,30.666666666666668,-427.26250000000005,-71.76458333333333
817,817,-1.3083333333333331,-7.533333333333334,64.58333333333333,14.416666666666666,24.4125,100.68541666666664,-7.833333333333333,16876.583333333332,-4.9101519430643625,-6.7,3.8,-1.3083333333333331,-0.1,-10.1,-3.4,-7.533333333333334,-8.149999999999999,44.0,86.0,64.58333333333333,66.5,19.3,32.2,24.412500000000005,24.1,99.99,101.29,100.68541666666664,100.8,-10.489242727330684,0.1969476036064161,-4.9101519430643625,-3.9512387290540754,1,3,1970,1,1,17135.166666666668,840.4345970515681,-2.179761904761905,4.13040290705418,69.44642857142857,4.934156409245578,17409.166666666668,64.25,10.791666666666666,17119.75,67.79166666666667,32.083333333333336,16220.083333333334,70.91666666666667,27.75,15123.75,72.33333333333333,11.875,15684.541666666666,67.875,25.5,16998.75,78.375,19.666666666666668,17085.583333333332,80.54166666666667,30.791666666666668,-84.49652777777776,-18.861805555555552
