,temp,dew_point_temp,rel_hum,visibility,press,daily_demand,hmdxx,year,month,day_of_week,week_of_year,sun_set
810,-4.841666666666667,-7.675,80.54166666666667,17.770833333333332,98.16125,17085.583333333332,-8.46603369805913,1996,3,3,12,19.0
811,-5.175,-8.391666666666667,78.375,16.770833333333332,98.43,16998.75,-8.898101270407517,1996,3,4,12,19.0
812,-2.458333333333333,-7.6375,67.875,31.758333333333336,99.34916666666668,15684.541666666666,-6.07925895287353,1996,3,5,12,19.0
813,-1.4583333333333333,-5.795833333333333,72.33333333333333,28.075000000000003,99.98375,15123.75,-4.730056257656536,1996,3,6,12,19.0
814,6.05,0.9833333333333334,70.91666666666667,25.225,98.44625,16220.083333333334,4.252191431566584,1996,3,0,13,19.0
815,-4.258333333333334,-9.391666666666667,67.79166666666667,22.09583333333333,100.18375,17119.75,-8.097175054723005,1996,3,1,13,19.0
816,-6.65,-12.320833333333333,64.25,31.23333333333333,101.51041666666669,17409.166666666668,-10.860025888994826,1996,3,2,13,19.0
817,-1.3083333333333331,-7.533333333333334,64.58333333333333,24.4125,100.68541666666664,16876.583333333332,-4.9101519430643625,1996,3,3,13,19.0
818,2.6333333333333333,-4.945833333333334,58.41666666666666,24.85,99.93958333333336,16106.083333333334,-0.5460906684978498,1996,3,4,13,19.0
819,2.3291666666666666,-3.408333333333333,66.5,21.6375,100.165,14741.375,-0.568608683467903,1996,3,5,13,19.0
820,4.483333333333333,-5.466666666666666,51.5,27.25,99.43541666666664,14144.166666666666,1.2090028150379963,1996,3,6,13,19.0
821,2.154166666666667,-2.129166666666667,74.91666666666667,21.2125,99.6025,15950.166666666666,-0.4585080753951509,1996,4,0,14,19.0
822,0.6583333333333333,-6.791666666666667,58.75,33.25833333333333,99.77583333333332,16153.375,-2.820482687940908,1996,4,1,14,19.0
823,-0.3291666666666666,-1.7833333333333332,90.375,10.6125,99.46666666666664,16340.625,-2.899791051399591,1996,4,2,14,19.0
824,-2.2583333333333333,-4.775,83.29166666666667,9.1375,99.40416666666664,16645.458333333332,-5.412952075804036,1996,4,3,14,19.0
825,-2.0416666666666665,-7.725,65.41666666666667,32.56666666666667,100.00375,14450.541666666666,-5.678621409356038,1996,4,4,14,19.0
826,-1.9541666666666664,-6.391666666666667,72.04166666666667,28.9,99.76916666666666,14456.041666666666,-5.388343421552946,1996,4,5,14,19.0
827,-0.9875,-3.2416666666666667,84.79166666666667,12.43125,99.26666666666668,14047.083333333334,-3.848740593509136,1996,4,6,14,20.0
828,-0.8250000000000001,-5.670833333333333,70.66666666666667,30.9,99.44,15823.458333333334,-4.150171445620675,1996,4,0,15,20.0
829,0.2875,-4.679166666666666,71.0,30.78333333333333,99.34458333333332,16229.375,-2.8591646110159097,1996,4,1,15,20.0
830,2.875,-1.6916666666666669,73.375,29.57916666666667,99.00333333333332,16101.166666666666,0.3286424734853977,1996,4,2,15,20.0
831,7.1875,-0.0541666666666666,60.75,21.704166666666666,98.66375,15983.666666666666,5.072609733999871,1996,4,3,15,20.0
832,5.733333333333333,4.283333333333333,90.54166666666669,8.258333333333335,98.66041666666666,15767.25,4.787058254689391,1996,4,4,15,20.0
833,1.9083333333333328,-0.1916666666666666,86.58333333333333,10.004166666666666,98.71708333333332,15585.041666666666,-0.2752750935787613,1996,4,5,15,20.0
834,3.25,0.0624999999999999,80.58333333333333,24.55416666666667,99.61625,14329.916666666666,1.1119921906416197,1996,4,6,15,21.0
835,4.595833333333333,1.7333333333333334,82.33333333333333,18.7125,98.86166666666666,16049.5,2.969937201847381,1996,4,0,16,21.0
836,4.308333333333333,1.1333333333333333,80.125,24.20833333333333,98.20125,16090.583333333334,2.4949745269253065,1996,4,1,16,21.0
837,4.3375,-2.1791666666666667,63.583333333333336,33.458333333333336,99.1725,16120.375,1.6848422904116749,1996,4,2,16,21.0
838,7.804166666666667,-1.1520833333333331,55.208333333333336,23.1,99.43729166666668,15440.125,5.377140154205564,1996,4,3,16,21.0
839,13.879166666666668,5.1625000000000005,59.375,24.9125,98.71708333333332,14950.208333333334,13.362950394699046,1996,4,4,16,21.0
840,14.329166666666666,9.854166666666666,75.625,16.554166666666667,98.28,13751.5,15.699862005786988,1996,4,5,16,21.0
841,11.108333333333334,6.266666666666667,72.375,28.17083333333333,99.57083333333333,13291.75,10.860763263405206,1996,4,6,16,21.0
842,7.845833333333334,6.3625,90.5,7.645833333333333,99.415,15522.125,7.687206338948307,1996,4,0,17,21.0
843,4.433333333333334,3.125,91.33333333333331,12.920833333333334,99.13416666666666,15929.916666666666,3.177876331166102,1996,4,1,17,21.0
844,3.75,-0.7708333333333334,73.04166666666667,28.066666666666663,99.3,15955.541666666666,1.4415779943924607,1996,4,2,17,21.0
845,5.608333333333333,2.475,81.45833333333333,15.3375,98.10041666666666,16056.875,4.210164478723084,1996,4,3,17,21.0
846,10.004166666666666,4.5875,70.54166666666667,26.875,97.50166666666668,15360.75,9.325878181977052,1996,4,4,17,21.0
847,2.3666666666666667,-4.429166666666666,61.770833333333336,31.03333333333333,99.30708333333332,14691.208333333334,-0.7159592369624873,1996,4,5,17,21.0
848,5.9875,-3.2541666666666664,54.66666666666666,33.86666666666667,100.18833333333332,13768.375,3.121639406598422,1996,4,6,17,21.0
849,6.8125,-0.6875,60.66666666666666,24.17916666666667,99.50083333333332,15738.958333333334,4.583353771629668,1996,4,0,18,21.0
850,7.070833333333333,4.466666666666667,84.54166666666667,14.3375,97.9375,15952.708333333334,6.26134410386345,1996,4,1,18,21.0
851,7.854166666666667,2.841666666666667,71.83333333333333,22.73333333333333,98.56374999999998,15672.583333333334,6.498501334169561,1996,5,2,18,21.0
852,8.5875,0.3916666666666666,59.833333333333336,29.53333333333333,99.375,15257.416666666666,6.528829323886286,1996,5,3,18,21.0
853,8.512500000000001,1.4333333333333331,62.54166666666666,21.52916666666667,99.50125,15056.041666666666,6.76546829165563,1996,5,4,18,21.0
854,8.079166666666667,4.891666666666667,80.54166666666667,15.108333333333334,99.62458333333332,13854.5,7.359375383226634,1996,5,5,18,21.0
855,7.55,-0.9291666666666668,56.375,33.86666666666667,100.15958333333332,13326.25,5.172888264061563,1996,5,6,18,21.0
856,9.4875,-3.295833333333333,41.708333333333336,32.862500000000004,100.485,14784.291666666666,6.618720056601586,1996,5,0,19,21.0
857,8.637500000000001,-2.2375000000000003,49.645833333333336,29.64791666666667,100.64770833333334,14811.375,5.974922519323037,1996,5,1,19,21.0
858,10.629166666666666,2.2958333333333334,58.333333333333336,24.02916666666667,100.18791666666668,14762.875,9.11789694442965,1996,5,2,19,21.0
859,11.9375,9.020833333333334,82.91666666666667,9.279166666666669,99.89291666666666,14803.833333333334,12.824624680736203,1996,5,3,19,21.0
860,13.829166666666666,12.983333333333334,94.875,6.112500000000001,99.23166666666668,14892.208333333334,16.702935888009208,1996,5,4,19,21.0
861,5.525,3.9875,90.0,13.4875,99.11291666666666,14062.916666666666,4.510518150185916,1996,5,5,19,21.0
862,5.041666666666667,-3.2125,56.375,34.5,99.22166666666668,13436.291666666666,2.189087934059211,1996,5,6,19,21.0
863,5.945833333333333,-4.395833333333333,49.91666666666666,34.4625,99.94541666666667,15073.583333333334,2.8511761929922947,1996,5,0,20,21.0
864,9.6375,-1.7708333333333333,46.708333333333336,23.2875,100.32791666666668,14951.0,7.073923004921478,1996,5,1,20,21.0
865,11.179166666666667,-0.1666666666666666,47.333333333333336,23.166666666666668,100.14166666666668,14726.916666666666,9.013439703831729,1996,5,2,20,21.0
866,10.9375,6.141666666666667,72.375,17.3,99.72541666666666,14661.166666666666,10.649917318817089,1996,5,3,20,21.0
867,13.441666666666668,8.095833333333333,70.54166666666667,13.491666666666667,99.48583333333332,14228.166666666666,13.913790273684857,1996,5,4,20,21.0
868,19.116666666666667,13.225,69.20833333333333,13.633333333333333,98.80333333333334,12895.958333333334,22.471885216201645,1996,5,5,20,21.0
869,23.808333333333334,16.441666666666666,64.20833333333333,21.7375,98.43125,12729.5,28.78935907255239,1996,5,6,20,21.0
870,21.633333333333336,17.729166666666668,79.5,18.554166666666667,98.16583333333334,13164.791666666666,27.51316404366948,1996,5,0,21,21.0
871,17.3875,10.804166666666667,68.45833333333333,30.52916666666667,98.37166666666668,14712.25,19.10704952485932,1996,5,1,21,21.0
872,16.002083333333335,8.852083333333333,64.29166666666667,31.820833333333336,98.908125,14692.125,16.783978799109114,1996,5,2,21,21.0
873,13.20625,9.177083333333334,78.08333333333333,18.977083333333333,99.29875,14605.916666666666,14.141865808841883,1996,5,3,21,21.0
874,11.1125,1.5625,54.35416666666666,33.13333333333333,100.19666666666666,14376.166666666666,9.443605322771653,1996,5,4,21,21.0
875,11.158333333333331,-0.3458333333333334,47.333333333333336,32.46666666666667,100.32416666666668,12891.375,8.931507390389193,1996,5,5,21,21.0
876,12.566666666666668,-0.8041666666666667,41.91666666666666,35.13333333333333,99.92333333333332,12385.25,10.258319071896237,1996,5,6,21,21.0
877,13.3625,0.2833333333333334,43.66666666666666,32.800000000000004,99.71416666666666,14388.583333333334,11.28544066321942,1996,5,0,22,21.0
878,14.866666666666667,5.2375,54.125,26.762500000000003,99.42666666666668,14486.833333333334,14.252780993360313,1996,5,1,22,21.0
879,11.641666666666666,-0.1791666666666667,44.66666666666666,34.800000000000004,99.675,14468.0,9.482256512864383,1996,5,2,22,21.0
880,13.34375,1.5875,47.4375,33.13333333333333,100.02458333333334,14643.666666666666,11.61836373947506,1996,5,3,22,21.0
881,14.59375,1.9229166666666664,46.35416666666666,30.07916666666667,100.21604166666668,14498.25,12.955151761507455,1996,5,4,22,21.0
882,16.504166666666666,4.158333333333333,46.770833333333336,23.125,100.3675,13038.041666666666,15.524881496444626,1996,6,5,22,21.0
883,16.508333333333333,10.841666666666669,70.625,16.55,99.92333333333332,12723.041666666666,18.502742494882185,1996,6,6,22,21.0
884,17.4375,15.441666666666668,88.25,8.679166666666667,99.46333333333332,14879.083333333334,21.695379480324828,1996,6,0,23,21.0
885,16.079166666666666,13.122916666666669,83.58333333333333,9.316666666666666,99.063125,14784.625,18.972566275674428,1996,6,1,23,21.0
886,15.070833333333333,10.60625,75.375,20.23125,99.58,14630.75,16.64417063533521,1996,6,2,23,21.0
887,14.754166666666668,10.852083333333333,78.04166666666667,16.629166666666666,99.74041666666666,14695.791666666666,16.458978593563845,1996,6,3,23,21.0
888,16.458333333333332,16.066666666666666,97.58333333333331,3.829166666666667,99.13125,14790.875,21.13798292665605,1996,6,4,23,21.0
889,15.979166666666666,15.404166666666669,96.5,6.666666666666667,99.57291666666669,13310.541666666666,20.20686444128141,1996,6,5,23,21.0
890,16.483333333333334,15.354166666666666,93.16666666666669,7.375,99.70208333333332,12774.208333333334,20.752608406755414,1996,6,6,23,21.0
891,20.9125,18.10833333333333,84.91666666666667,11.970833333333331,99.44958333333334,15518.791666666666,27.019747011520945,1996,6,0,24,21.0
892,21.275,16.712500000000002,77.16666666666667,15.179166666666667,99.23083333333334,16009.5,26.37967080453272,1996,6,1,24,21.0
893,18.508333333333333,16.695833333333333,89.79166666666667,8.254166666666666,99.08958333333334,15626.666666666666,23.590654034797414,1996,6,2,24,22.0
894,19.329166666666666,17.212500000000002,87.83333333333333,8.674999999999999,99.06666666666666,15703.791666666666,24.78040743019206,1996,6,3,24,22.0
895,21.93541666666667,16.885416666666668,74.54166666666667,16.820833333333336,99.20979166666666,16089.875,27.230940590690626,1996,6,4,24,22.0
896,20.6375,13.033333333333331,63.04166666666666,16.033333333333335,99.53375,14332.333333333334,23.49036792250953,1996,6,5,24,22.0
897,18.3,12.291666666666666,68.5,23.70833333333333,99.83458333333334,13290.791666666666,20.72546271156823,1996,6,6,24,22.0
898,19.541666666666668,14.333333333333334,73.04166666666667,14.333333333333334,99.73291666666668,15481.208333333334,23.13829780332436,1996,6,0,25,22.0
899,17.545833333333334,14.725,84.0,7.904166666666668,99.41041666666666,15293.291666666666,21.38216218496453,1996,6,1,25,22.0
900,18.820833333333333,17.816666666666666,94.04166666666669,5.1625000000000005,99.065,15577.375,24.7278324029664,1996,6,2,25,22.0
901,19.1125,17.641666666666666,91.54166666666669,9.6875,98.84208333333332,15726.666666666666,24.884432184053757,1996,6,3,25,22.0
902,20.429166666666667,14.016666666666666,69.16666666666667,26.600000000000005,99.08333333333331,15892.416666666666,23.85414253667749,1996,6,4,25,22.0
903,19.291666666666668,15.320833333333333,78.45833333333333,22.90833333333333,98.59416666666668,14166.583333333334,23.69182399661639,1996,6,5,25,22.0
904,16.858333333333334,11.091666666666669,69.625,34.65,99.37208333333332,12913.291666666666,18.69851512110951,1996,6,6,25,22.0
905,16.483333333333334,14.416666666666666,87.79166666666667,15.233333333333334,99.01791666666666,15129.666666666666,20.11353184626014,1996,6,0,26,22.0
906,17.9375,11.366666666666667,67.83333333333333,28.9375,99.51625,15081.125,19.90153934259533,1996,6,1,26,22.0
907,17.895833333333332,10.825,64.70833333333333,25.3375,100.15,15072.833333333334,19.60338647711061,1996,6,2,26,22.0
908,20.60833333333333,13.7125,66.04166666666667,24.2875,99.98375,15638.0,23.88197922587379,1996,6,3,26,22.0
909,19.7,13.045833333333334,67.25,20.433333333333334,100.02875,15549.833333333334,22.58141144674124,1996,6,4,26,22.0
910,20.316666666666663,17.770833333333332,85.66666666666667,10.3625,99.33458333333334,14114.375,26.307797675561527,1996,6,5,26,22.0
911,25.666666666666668,19.541666666666668,70.75,21.791666666666668,98.83208333333332,14765.958333333334,32.96152967165613,1996,6,6,26,22.0
912,22.075,13.216666666666669,58.458333333333336,33.7625,99.19458333333334,14028.583333333334,25.026088449100676,1996,7,0,27,22.0
913,18.839583333333334,13.341666666666669,72.77083333333333,26.035416666666663,98.80020833333332,15264.0,21.8603883530664,1996,7,1,27,22.0
914,15.65,12.225,80.75,26.15416666666667,98.55416666666667,14399.625,18.067994788973056,1996,7,2,27,22.0
915,18.52083333333333,9.745833333333334,58.625,31.20416666666667,98.86375,14469.75,19.707054385468496,1996,7,3,27,22.0
916,20.39583333333333,9.633333333333333,52.25,34.5375,99.30791666666666,14683.625,21.52616830895911,1996,7,4,27,22.0
917,20.90625,14.5375,67.41666666666667,24.87708333333333,99.31291666666668,13911.583333333334,24.736601262602125,1996,7,5,27,22.0
918,20.183333333333334,16.154166666666665,78.16666666666667,17.96666666666667,98.78125,13518.0,24.95480640920036,1996,7,6,27,22.0
919,18.454166666666666,13.166666666666666,73.5,29.39166666666667,98.43875,15199.25,21.37310719558663,1996,7,0,28,22.0
920,16.508333333333333,11.966666666666669,75.33333333333333,31.67083333333333,98.58458333333334,14457.041666666666,18.80402099801011,1996,7,1,28,22.0
921,15.444444444444445,9.198611111111113,67.80555555555556,35.13333333333333,99.62888888888888,14164.0,16.376974148521104,1996,7,2,28,22.0
922,19.34722222222222,10.188888888888888,57.27777777777778,32.166666666666664,100.21486111111112,14681.833333333334,20.758315360508576,1996,7,3,28,21.0
923,19.820833333333333,13.795833333333334,69.29166666666667,17.154166666666665,99.88208333333334,14903.791666666666,23.10643849207059,1996,7,4,28,21.0
924,20.6125,16.995833333333334,80.29166666666667,10.2625,99.00541666666668,14015.625,25.90613186198105,1996,7,5,28,21.0
925,23.277083333333334,16.735416666666666,69.08333333333333,19.354166666666668,98.96604166666668,13950.833333333334,28.408855461549592,1996,7,6,28,21.0
926,20.279166666666665,17.849999999999998,86.875,15.9375,98.91645833333332,15431.541666666666,26.18763373916551,1996,7,0,29,21.0
927,22.191666666666663,16.083333333333332,70.20833333333333,25.183333333333337,99.32541666666668,16013.041666666666,26.870843632820364,1996,7,1,29,21.0
928,23.4625,15.795833333333334,64.58333333333333,28.72083333333333,99.77958333333332,16602.791666666668,27.95795147494587,1996,7,2,29,21.0
929,22.183333333333334,18.179166666666667,78.5,15.004166666666668,99.42583333333332,16563.125,28.386780292728343,1996,7,3,29,21.0
930,20.4375,18.116666666666667,86.70833333333333,20.554166666666667,98.49833333333332,15656.708333333334,26.73533672940434,1996,7,4,29,21.0
931,17.308333333333334,9.45,61.708333333333336,35.76666666666667,99.464375,13036.666666666666,18.352228227422238,1996,7,5,29,21.0
932,18.883333333333333,10.091666666666669,58.66666666666666,35.13333333333333,99.5175,12786.333333333334,20.207345689679123,1996,7,6,29,21.0
933,19.979166666666668,11.704166666666666,61.208333333333336,32.833333333333336,99.24583333333334,15246.708333333334,22.115314845466813,1996,7,0,30,21.0
934,21.55,14.983333333333334,67.91666666666667,22.7875,98.98333333333332,15621.208333333334,25.55739605287401,1996,7,1,30,21.0
935,21.433333333333334,15.5625,70.08333333333333,22.34166666666667,99.08625,15676.041666666666,25.815666960147045,1996,7,2,30,21.0
936,21.8,16.537499999999998,73.20833333333333,21.175,99.06416666666668,15797.791666666666,26.782675602696703,1996,7,3,30,21.0
937,18.45,13.0375,71.5,32.458333333333336,99.46541666666668,14914.875,21.272177174329624,1996,7,4,30,21.0
938,18.23333333333333,10.941666666666668,64.375,31.8,100.13958333333332,13419.583333333334,20.031592381475885,1996,7,5,30,21.0
939,17.270833333333332,8.041666666666666,56.958333333333336,32.800000000000004,100.49041666666666,12877.541666666666,17.710391215411512,1996,7,6,30,21.0
940,19.075,13.504166666666668,70.91666666666667,23.816666666666663,99.955,14932.833333333334,22.28171098507057,1996,7,0,31,21.0
941,20.3125,17.229166666666668,83.91666666666667,11.183333333333332,99.33541666666667,15297.25,25.77428174055413,1996,7,1,31,21.0
942,19.95833333333333,16.3875,81.33333333333333,14.729166666666666,99.24125,15261.291666666666,24.86478691166077,1996,7,2,31,21.0
943,19.1875,14.3875,75.25,33.49166666666667,99.25583333333331,15148.625,22.80078823085482,1996,8,3,31,21.0
944,18.5875,15.025,81.125,25.245833333333337,99.5175,15184.708333333334,22.601850702141665,1996,8,4,31,21.0
945,20.8625,15.329166666666666,73.0,18.366666666666667,99.83916666666666,14127.666666666666,25.07492778893801,1996,8,5,31,21.0
946,21.85,15.745833333333332,70.08333333333333,16.295833333333334,100.13333333333333,13762.708333333334,26.309473414689467,1996,8,6,31,21.0
947,22.491666666666664,17.545833333333334,75.16666666666667,11.225,100.20208333333332,14917.666666666666,28.2027293028532,1996,8,0,32,21.0
948,24.3,19.404166666666665,75.5,6.979166666666667,100.08375,17623.458333333332,31.410172746043006,1996,8,1,32,21.0
949,26.0625,21.029166666666665,74.54166666666667,5.133333333333334,99.81458333333336,18246.20833333333,34.53338883540992,1996,8,2,32,21.0
950,24.2,19.325,74.58333333333333,16.25,99.51041666666669,17806.75,31.35312661853989,1996,8,3,32,21.0
951,19.34583333333333,13.641666666666666,70.75,33.71666666666667,99.68125,16031.0,22.510859203144825,1996,8,4,32,21.0
952,17.441666666666666,11.341666666666669,69.45833333333333,33.22083333333334,99.97625,13830.125,19.41824462744853,1996,8,5,32,21.0
953,17.591666666666665,11.641666666666666,69.33333333333333,32.86666666666667,100.09541666666668,13063.333333333334,19.710510009064965,1996,8,6,32,21.0
954,19.7875,15.245833333333332,76.25,17.708333333333332,99.68625,15444.5,23.93108670515981,1996,8,0,33,21.0
955,20.808333333333334,15.308333333333332,72.25,14.929166666666667,99.52125,16098.25,25.10652646204317,1996,8,1,33,21.0
956,19.58333333333333,14.641666666666666,74.25,21.53333333333333,99.725,16023.291666666666,23.41048559875864,1996,8,2,33,21.0
957,22.329166666666666,18.104166666666668,77.58333333333333,13.220833333333331,99.33166666666666,16602.958333333332,28.44840439509657,1996,8,3,33,21.0
958,19.22083333333333,15.416666666666666,79.16666666666667,30.775,99.67125,15710.0,23.45503783184333,1996,8,4,33,21.0
959,20.05,14.195833333333333,71.25,27.508333333333336,99.98541666666668,14282.416666666666,23.55103575710096,1996,8,5,33,21.0
960,21.570833333333336,13.9375,64.58333333333333,30.8625,100.22291666666666,14124.625,24.91056537064969,1996,8,6,33,21.0
961,21.729166666666668,14.995833333333332,66.79166666666667,22.058333333333334,100.50166666666668,16381.375,25.751062251230607,1996,8,0,34,21.0
962,23.725,19.641666666666666,78.70833333333333,11.520833333333334,100.035,16865.0,31.026887433145266,1996,8,1,34,21.0
963,22.89583333333333,16.366666666666667,70.16666666666667,23.745833333333337,100.03875,17027.166666666668,27.801835324562088,1996,8,2,34,21.0
964,22.15,17.508333333333333,77.58333333333333,17.775000000000002,99.89958333333334,17223.25,27.92318689583709,1996,8,3,34,21.0
965,22.40416666666667,17.754166666666666,76.70833333333333,20.67083333333333,99.725,16912.916666666668,28.43068814137597,1996,8,4,34,21.0
966,20.3875,12.754166666666668,64.0,33.40416666666667,99.90958333333332,14521.583333333334,23.061962571452558,1996,8,5,34,21.0
967,22.78333333333333,13.4125,58.25,28.89166666666667,99.50583333333331,14350.458333333334,25.831578882247413,1996,8,6,34,21.0
968,20.979166666666668,16.9375,79.04166666666667,18.241666666666667,99.44708333333334,16455.291666666668,26.26131072042655,1996,8,0,35,21.0
969,18.9125,15.933333333333332,83.5,19.425,99.79166666666669,15888.708333333334,23.488795583316307,1996,8,1,35,21.0
970,19.629166666666663,14.420833333333334,72.54166666666667,24.762500000000003,100.01,15946.291666666666,23.251889399193654,1996,8,2,35,21.0
971,19.4625,14.2,73.08333333333333,25.73333333333333,99.885,15893.958333333334,22.97339002128253,1996,8,3,35,20.0
972,18.375,13.145833333333334,73.29166666666667,30.816666666666663,100.06458333333336,15446.916666666666,21.30408625867152,1996,8,4,35,20.0
973,19.779166666666665,11.8125,63.625,30.14583333333333,99.89833333333333,14133.291666666666,21.953781917298187,1996,8,5,35,20.0
974,20.64375,14.7375,70.89583333333333,19.633333333333336,99.7725,13719.708333333334,24.46590371776672,1996,9,6,35,20.0
975,21.508333333333336,17.172916666666666,77.58333333333333,17.76666666666667,99.69416666666666,13896.083333333334,27.066409976250736,1996,9,0,36,20.0
976,21.89583333333333,14.95,67.66666666666667,16.166666666666668,99.64833333333333,16526.5,25.85906736042193,1996,9,1,36,20.0
977,21.304166666666667,15.295833333333334,70.41666666666667,12.3625,99.61208333333332,16758.458333333332,25.488910082270905,1996,9,2,36,20.0
978,21.879166666666663,15.525,69.08333333333333,8.9625,99.87916666666666,16896.375,26.20903824251833,1996,9,3,36,20.0
979,23.03333333333333,16.9375,70.0,10.3125,99.72833333333334,17054.75,28.3480266554827,1996,9,4,36,20.0
980,19.966666666666665,17.408333333333335,86.58333333333333,9.245833333333334,98.705,14810.0,25.60196279374887,1996,9,5,36,20.0
981,19.4375,17.708333333333332,89.83333333333333,21.78333333333333,98.38125,13894.416666666666,25.251121026064013,1996,9,6,36,20.0
982,18.425,16.616666666666667,89.58333333333333,16.033333333333335,99.08,15818.75,23.489120888515146,1996,9,0,37,20.0
983,19.385416666666668,16.2625,83.10416666666667,16.358333333333334,99.49416666666669,15918.458333333334,24.17802972147092,1996,9,1,37,20.0
984,19.3375,16.433333333333334,84.16666666666667,12.4875,99.31458333333336,15936.333333333334,24.355060151824805,1996,9,2,37,20.0
985,17.808333333333334,15.5,86.75,18.166666666666668,98.73583333333332,15649.583333333334,22.18121917957804,1996,9,3,37,20.0
986,13.058333333333332,11.3625,89.5,13.879166666666668,98.415,15043.5,15.006734931772622,1996,9,4,37,20.0
987,13.345833333333331,10.754166666666668,84.66666666666667,20.04583333333333,98.24083333333334,13531.958333333334,14.988199685683684,1996,9,5,37,20.0
988,15.170833333333334,12.133333333333333,82.875,22.71666666666667,98.63208333333334,13124.083333333334,17.513469721515875,1996,9,6,37,20.0
989,15.479166666666666,12.345833333333331,81.875,24.316666666666663,99.24583333333334,14974.291666666666,17.923778115124342,1996,9,0,38,20.0
990,15.425,11.6375,78.66666666666667,25.89583333333333,99.38166666666666,14919.75,17.505981998021724,1996,9,1,38,20.0
991,16.483333333333334,10.6125,69.25,33.86666666666667,99.58666666666666,14952.083333333334,18.0663762793288,1996,9,2,38,20.0
992,15.125,5.9750000000000005,56.625,33.53333333333334,99.66083333333334,14907.166666666666,14.769124847041509,1996,9,3,38,20.0
993,16.1875,8.358333333333333,63.375,29.566666666666663,99.5325,14794.75,16.789902372209518,1996,9,4,38,20.0
994,16.04583333333333,10.025,69.41666666666667,21.325,99.18708333333336,13635.833333333334,17.368094179199637,1996,9,5,38,20.0
995,15.629166666666668,13.3,86.20833333333333,12.745833333333335,98.32833333333332,13290.125,18.65005039888833,1996,9,6,38,20.0
996,11.741666666666667,5.004166666666666,64.70833333333333,33.15833333333334,99.415,14707.541666666666,11.04730605823719,1996,9,0,39,20.0
997,9.629166666666666,8.029166666666667,89.75,17.70416666666667,99.13166666666666,15046.166666666666,10.118482309079432,1996,9,1,39,20.0
998,12.070833333333333,7.8,76.58333333333333,29.854166666666668,99.73416666666668,14951.0,12.409194678138954,1996,9,2,39,20.0
999,12.666666666666666,8.608333333333333,77.41666666666667,28.40833333333333,100.27333333333333,14985.125,13.376617810745712,1996,9,3,39,20.0
1000,17.104166666666668,15.4125,89.875,10.220833333333331,99.4325,15205.916666666666,21.39185412183291,1996,9,4,39,20.0
1001,14.01875,11.654166666666669,85.8125,18.64166666666667,98.895,13835.208333333334,16.26898651549353,1996,9,5,39,20.0
1002,12.520833333333334,8.133333333333333,75.95833333333333,25.229166666666668,99.51125,13242.958333333334,13.004609604538055,1996,9,6,39,20.0
1003,10.620833333333334,5.24375,70.70833333333333,28.34583333333333,100.56041666666664,14972.75,10.07621460206442,1996,9,0,40,20.0
1004,16.920833333333334,12.633333333333333,77.41666666666667,18.879166666666663,100.31833333333331,15087.666666666666,19.557762773268887,1996,10,1,40,19.0
1005,17.162499999999998,12.1875,73.04166666666667,18.84166666666667,99.53958333333333,15216.666666666666,19.731653846575387,1996,10,2,40,19.0
1006,5.370833333333334,-1.2875,64.04166666666667,32.6,100.79958333333332,15161.0,2.944293863613971,1996,10,3,40,19.0
1007,5.4125000000000005,0.3541666666666667,71.625,32.6,101.38541666666669,15156.291666666666,3.341350000441961,1996,10,4,40,19.0
1008,7.370833333333334,2.208333333333333,71.83333333333333,31.191666666666663,101.26916666666666,13877.208333333334,5.817827436420473,1996,10,5,40,19.0
1009,12.379166666666668,6.55,69.41666666666667,27.65,100.385,13184.416666666666,12.252573810996076,1996,10,6,40,19.0
1010,14.158333333333331,10.329166666666667,78.375,17.183333333333334,99.55125,14972.375,15.654249834255548,1996,10,0,41,19.0
1011,9.616666666666667,8.333333333333334,91.70833333333331,9.625,99.07041666666667,15035.166666666666,10.166120944881555,1996,10,1,41,19.0
1012,8.416666666666666,7.0625,91.25,15.029166666666669,98.67291666666668,15352.958333333334,8.455081112762487,1996,10,2,41,19.0
1013,6.0,2.8666666666666667,80.79166666666667,26.195833333333336,99.43583333333332,15539.416666666666,4.673214337773877,1996,10,3,41,19.0
1014,4.8125,-1.2625,65.08333333333333,30.92916666666667,100.4175,15533.791666666666,2.381791814285543,1996,10,4,41,19.0
1015,10.070833333333333,5.558333333333334,73.875,23.525,100.13375,14071.291666666666,9.619132372953942,1996,10,5,41,19.0
1016,15.770833333333334,10.154166666666669,70.375,18.633333333333336,99.51791666666666,13058.125,17.167298470929698,1996,10,6,41,19.0
1017,9.1375,3.920833333333334,70.5,30.77083333333333,99.91875,13138.458333333334,8.20618848371137,1996,10,0,42,19.0
1018,4.175,0.1833333333333333,75.70833333333333,29.245833333333337,100.13541666666669,15238.875,2.122608861390802,1996,10,1,42,19.0
1019,12.7125,9.670833333333333,82.25,12.475,99.19083333333332,15074.0,14.075512941188796,1996,10,2,42,19.0
1020,11.575,10.533333333333331,93.54166666666669,5.691666666666667,99.36208333333332,15142.416666666666,13.133709669155255,1996,10,3,42,19.0
1021,10.433333333333334,9.0375,91.125,10.470833333333331,98.54916666666666,15183.166666666666,11.345613636218298,1996,10,4,42,19.0
1022,7.708333333333333,6.120833333333334,89.70833333333333,18.0875,98.91895833333332,14142.041666666666,7.419273364461197,1996,10,5,42,19.0
